name,category,code,unit,brand,vendor,image_url,is_active,created_by,quantity,branch,description
4801 TPL SHINING GEL,TPL,2050,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
4808 HD FOIL GEL,TPL,2051,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL GRAFCO 916 ACTIVE TRANSFER GEL,TPL,2052,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CSC POLYGRAY O/B,TPL,2053,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL BRIGHT GOLD SIMMER,TPL,2054,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL BRIGHT SILVER SIMMER,TPL,2055,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL BRIGHT SILVER SIMMER (TRANSFER),TPL,2056,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CRYSTAL GEL ,TPL,2057,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GRAFCO PRINT REMOVER,TPL,2058,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIQUID THICKNER ,TPL,2059,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
STONE HD O/B,TPL,2060,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
T.HIDENSITY,TPL,2061,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
T.HIDENSITY WHITE,TPL,2062,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
D.HIDENSITY,TPL,2063,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
USA CLEAR GEL,TPL,2064,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
L.HIDENSITY,TPL,2065,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
916 FOIL GEL,TPL,2066,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PT TRANSFER GEL,TPL,2067,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL OM HIGH DENSITY,TPL,2068,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL OM HIGH DENSITY WHITE,TPL,2069,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TPL OM HIGH DENSITY BLACK,TPL,2070,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Water-based softening agent,W/B,8100,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
High density white rubber paste (Table),W/B,BT-8010,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
High density clear rubber paste (Table),W/B,BT-8010Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Machine high density white rubber paste,W/B,BT-8012,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Machine high density clear rubber paste,W/B,BT-8012Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Stone white rubber paste,W/B,BT-8013,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Stone clear rubber paste,W/B,BT-8013Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Glitter paste,W/B,BT-8020A,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Anti-foil paste,W/B,BT-8030,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Anti-migration white rubber paste,W/B,FS,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Cold foil paste,W/B,H-95,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Clear rubber paste,W/B,HL-371,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
High elasticity white rubber paste,W/B,HL-8065A,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
High elasticity clear rubber paste,W/B,HL-8065YA,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
High grade machine white rubber paste,W/B,HL-885    ,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
High grade machine clear rubber paste,W/B,HL-885Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Normal grade machine clear rubber paste,W/B,HL-886Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Elastic ribbon white rubber paste,W/B,HN-3,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Fixer,W/B,KD,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Glossy denim (JEANS) white rubber paste,W/B,KD-1,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Matt denim (JEANS) white rubber paste,W/B,KD-2,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Matt denim (JEANS) clear rubber paste,W/B,KD-2Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Glossy denim (JEANS) clear rubber paste,W/B,KD-3,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Water-proof nylon white rubber paste with KD Fixer 2%,W/B,PH-107A,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Water-proof nylon clear rubber paste with KD Fixer 2%,W/B,PH-107YA,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Nylon Rubber White Paste,W/B,PH-107B ,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
White Rubber paste for silicon coating mercerized cotton 5 KG,W/B,PH-108A,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
B2 Hot Foil Paste,W/B,H-97,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
B2 Transfer Flock Gel,W/B,2071,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Sublimation Binder,W/B,2072,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Glossy white rubber paste,W/B,HL-8066,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Glossy clear rubber paste,W/B,HL-8066Y,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Denim imitated discharge white paste,W/B,PH-404,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Denim imitated discharge clear paste,W/B,PH-405,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LM Clear,W/B,2073,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
Water-based hot melt glue,W/B,PH-001,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DIGITAL WHITE W/B,W/B,HL 660,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PU MATT COATING,W/B,2074,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
STONE PUFF,W/B,2075,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLITTER GEL,W/B,SP234,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOIL ADHESIVE,W/B,SP236,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
REGULATOR,W/B,SP209,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLUORESCENT GREEN,W/B,2076,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLUORESENT YELLOW,W/B,2077,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PUFF BASE OB (TPL FOAM),W/B,NF80,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIXER,W/B,2078,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WHITE,W/B,XP50,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HD WHITE,W/B,2079,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HD CLEAR,W/B,2080,KG,ANTEX,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BN BINDER,W/B,2081,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PROTON 5000,W/B,2082,KG,PROTON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PRINTOFIX BINDER T20-20FL,W/B,2083,KG,CLARIANT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
434 GLITTER BINDER,W/B,2084,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TABLE THICKNER,W/B,2085,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIXCER,W/B,2086,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CLARIANT SOFTNER,W/B,2087,KG,CLARIANT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIQUID AMMONIA (450 ML),W/B,2088,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EMULSPARY (SOAP OIL),W/B,2089,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GOLD BINDER GBX,W/B,2090,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
K FLOCK BINDER,W/B,2091,KG,KARAN,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
IMP. WATER PASTE,W/B,2092,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WATER PASTE,W/B,2093,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
OIL PASTE,W/B,2094,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GOLD BRONZE POWDER, A1",W/B,2095,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GOLD BRONZE POWDER, A2",W/B,2096,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GOLD BRONZE POWDER, A3",W/B,2097,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GOLD BRONZE POWDER, C3",W/B,2098,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GOLD BRONZE POWDER FX 300,W/B,2099,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"COPPER POWDER, O2",W/B,2100,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RED BROWN,W/B,2101,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
UREA,W/B,2102,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SBS FLOCK GEL,W/B,2103,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"ALUMINIUM POWDER (NO. 5, 6 & 7)",W/B,2104,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DRG GOLD SIMMER,W/B,2105,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
B2 GLITTER BINDER,W/B,2106,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PIDICRYL BINDER FJN,W/B,2107,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
METALLIC BINDER,W/B,2108,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIXER N,W/B,2109,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SHARPNER,W/B,2110,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLITTERS,PRINTING ADD ON,2111,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLITTERS FIRE SERIES,PRINTING ADD ON,2112,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLITTERS FLUORESCENT,PRINTING ADD ON,2113,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLITTERS ECO FRIENDLY,PRINTING ADD ON,2114,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DIRECT WHITE (NATURAL WHITE),NON PVC O/B,2115,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRANSFER WHITE,NON PVC O/B,2116,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRIGHT WHITE,NON PVC O/B,2117,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LITHO BACK UP WHITE,NON PVC O/B,2118,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ORANGE,NON PVC O/B,2119,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
KELLY GREEN,NON PVC O/B,2120,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLOOD RED,NON PVC O/B,2121,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LAKE RED,NON PVC O/B,2122,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GOLDEN YELLOW,NON PVC O/B,2123,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LEMON YELLOW,NON PVC O/B,2124,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ROYAL BLUE,NON PVC O/B,2125,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NAVY BLUE,NON PVC O/B,2126,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLACK,NON PVC O/B,2127,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
VIOLET,NON PVC O/B,2128,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
T. BLUE,NON PVC O/B,2129,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DIRECT GEL,NON PVC O/B,2130,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRANSFER GEL,NON PVC O/B,2131,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MIXING REDUCER,NON PVC O/B,2132,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CLEANING REDUCER,NON PVC O/B,2133,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOAM,NON PVC O/B,2134,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
T.HIGH DENSITY BASE,NON PVC O/B,2135,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
IT HIGH DENSITY BASE,NON PVC O/B,2136,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYGREY,NON PVC O/B,2137,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WHITE AND BLACK HIGH DENSITY,NON PVC O/B,2138,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLUORESCENT ALL COLOURS,NON PVC O/B,2139,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HI GEL,NON PVC O/B,2140,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CRYSTAL GEL,NON PVC O/B,2141,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NEW JELLY,NON PVC O/B,2142,KG,GRAFCO,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. PINK,W/B,2143,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. ORANGE,W/B,2144,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. MAJENTHA,W/B,2145,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. GREEN,W/B,2146,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. YELLOW,W/B,2147,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. VIOLET,W/B,2148,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. ROYAL BLUE,W/B,2149,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. PEACOCK BLUE,W/B,2150,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FL. RED,W/B,2151,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOIL PAPER,PRINTING ADD ON,2152,MTR,CROWN,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOIL PAPER,PRINTING ADD ON,2153,MTR,ARROW MARK,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOIL PAPER,PRINTING ADD ON,2154,MTR,BUDS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOIL PAPER,PRINTING ADD ON,2155,MTR,CHINA FOIL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRANSFER PAPER 100 GSM,STICKER,2156,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRANSFER PAPER 90 GSM,STICKER,2157,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRANSFER PAPER 80 GSM,STICKER,2158,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRANSFER PAPER 70 GSM,STICKER,2159,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
REFLECTIVE SHEET,STICKER,2160,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
OFFSET PAPER,STICKER,2161,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HEAT TRANSFER FILM,STICKER,2162,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DTF FILM ROLL,STICKER,2163,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
VINYL,STICKER,2164,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
REFLECTIVE CLEAR SHEET,STICKER,2165,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLOVES SPL (GREEN),PRINTING ADD ON,2166,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CURING GLOVES,PRINTING ADD ON,2167,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GLOVES (YELLOW 18"")",PRINTING ADD ON,2168,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLOVES GREEN BIG,PRINTING ADD ON,2169,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GLOVES (YELLOW 22"")",PRINTING ADD ON,2170,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WHITE GLOVES,PRINTING ADD ON,2171,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL WHITE,PLASTISOL,HS 7667,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BRIGHT WHITE,PLASTISOL,HS 7668,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BLACK,PLASTISOL,HS 7603,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BRIGHT YELLOW,PLASTISOL,HS 7604,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL LEMON YELLOW,PLASTISOL,HS 7605,KG,MICRO-INKS,,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL GOLDEN YELLOW,PLASTISOL,HS 7606,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BRIGHT RED,PLASTISOL,HS 7610,KG,MICRO-INKS,,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL DOLPHIN ORANGE,PLASTISOL,HS 7611,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BRIGHT ORANGE,PLASTISOL,HS 7612,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL SCARLET RED,PLASTISOL,HS 7616,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL NATIONAL RED,PLASTISOL,HS 7617,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL CARDINAL RED,PLASTISOL,HS 7618,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL MAROON,PLASTISOL,HS 7619,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL RHODAMINE RED,PLASTISOL,HS 7620,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL PINK,PLASTISOL,HS 7621,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL TRUE BLUE,PLASTISOL,HS 7622,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BRIGHT ROYL BLUE,PLASTISOL,HS 7623,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL CONTACT BLUE,PLASTISOL,HS 7624,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL TURQUOISE BLUE,PLASTISOL,HS 7625,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL ROYAL BLUE,PLASTISOL,HS 7626,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL DECON BLUE,PLASTISOL,HS 7627,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL NAVY BLUE,PLASTISOL,HS 7628,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL DARK NAVY BLUE,PLASTISOL,HS 7629,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL VIOLET,PLASTISOL,HS 7630,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL DALLAS GREEN,PLASTISOL,HS 7634,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL KELLY GREEN,PLASTISOL,HS 7635,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL LIGHT BROWN,PLASTISOL,HS 7636,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL CHOCKLET BROWN,PLASTISOL,HS 7637,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BUFF,PLASTISOL,HS 7638,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL FLESH,PLASTISOL,HS 7639,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL KHAKI,PLASTISOL,HS 7640,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BRANDYWINE,PLASTISOL,HS 7641,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL PURPLE,PLASTISOL,HS 7642,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL PISTA GREEN,PLASTISOL,HS 7643,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL AQUA,PLASTISOL,HS 7644,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL SILVER GREY,PLASTISOL,HS 7645,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL STEEL GREY,PLASTISOL,HS 7646,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL SPL BASE,PLASTISOL,HS 7648,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL BASE,PLASTISOL,HS 7650,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL CURABLE THICKNER,PLASTISOL,HS 7655,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PLASTISOL HIGH DENSITY OPAQUE,PLASTISOL,HS 7670,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIGHT YELLOW,TPL,TPL-101,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MID YELLOW,TPL,TPL-102,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MATCH VIOLET,TPL,TPL-141,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MATCH TINTING WHITE,TPL,TPL-171,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
METALIC CLEAR BASE,TPL,TPL-195,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PRINTABLE ADHESIVE,TPL,TPL-196,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIGHT BROWN,TPL,TPL-2005,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CHOCKLET BROWN,TPL,TPL-2006,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRIGHT YELLOW,TPL,TPL-201,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SCARLET RED,TPL,TPL-2011,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CARDINAL RED,TPL,TPL-2113,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LITHO WHITE,TPL,TPL-1009,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
KELLY GREEN,TPL,TPL-2114,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRANDYWINE,TPL,TPL-2115,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NATIONAL RED,TPL,TPL-2116,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRIGHT ORANGE,TPL,TPL-2121,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DARK NAVY BLUE,TPL,TPL-2123,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
